Datetime,Close,High,Low,Open,Volume,pivot,pivot_1b,pivot_2b,pivot_type,pivot_type_1b,pivot_type_2b,pivot_kind,pivot_kind_1b,pivot_kind_2b
2009-05-05,3665.2,3693.6,3623.2,3650.0,33340600.0,41.31450883038515,67.20399368740999,32.195992821459534,low,high,low,1.0,1.0,0.0
2009-05-06,3631.65,3728.9,3615.0,3655.0,37123300.0,,,,,,,,,
2009-05-07,3682.7,3692.9,3635.0,3651.4,32369500.0,80.543301229969,41.31450883038515,67.20399368740999,high,low,high,1.0,1.0,1.0
2009-05-08,3623.0,3717.4,3585.4,3690.0,38514900.0,,,,,,,,,
2009-05-11,3552.05,3657.85,3532.0,3650.0,30757500.0,84.02452763766104,80.543301229969,41.31450883038515,high,high,low,1.0,1.0,1.0
2009-05-12,3689.95,3702.5,3537.2,3541.1,37213648.0,,,,,,,,,
2009-05-13,3638.4,3723.0,3613.35,3697.4,43404700.0,44.280580683792294,84.02452763766104,80.543301229969,low,high,high,1.0,1.0,1.0
2009-05-14,3603.65,3634.4,3550.0,3570.15,34592848.0,,,,,,,,,
2009-05-15,3684.35,3699.0,3625.1,3635.5,26721100.0,54.22376393177803,44.280580683792294,84.02452763766104,high,low,high,0.0,1.0,1.0
2009-05-18,4332.05,4418.0,4052.8,4052.8,3049750.0,,,,,,,,,
2009-05-19,4342.9,4620.0,4186.6,4614.0,62557952.0,,,,,,,,,
2009-05-20,4290.05,4374.0,4260.05,4290.0,33926448.0,45.64705552060288,54.22376393177803,44.280580683792294,low,high,low,0.0,0.0,1.0
2009-05-21,4219.95,4328.0,4205.0,4247.7,31749250.0,,,,,,,,,
2009-05-22,4251.75,4262.65,4163.0,4195.8,30041900.0,,,,,,,,,
2009-05-25,4241.8,4275.0,4205.0,4239.8,25804900.0,,,,,,,,,
2009-05-26,4114.25,4251.95,4090.0,4236.8,32465400.0,95.53602276316481,45.64705552060288,54.22376393177803,high,low,high,1.0,0.0,0.0
2009-05-27,4284.25,4294.0,4181.25,4205.1,27465300.0,,,,,,,,,
2009-05-28,4337.1,4358.8,4270.0,4270.0,24740100.0,,,,,,,,,
2009-05-29,4453.5,4495.0,4352.25,4365.0,25536450.0,,,,,,,,,
2009-06-01,4538.0,4550.0,4465.0,4511.4,22712100.0,,,,,,,,,
2009-06-02,4530.35,4578.0,4447.9,4578.0,26495750.0,,,,,,,,,
2009-06-03,4536.25,4577.7,4480.5,4565.0,26269250.0,,,,,,,,,
2009-06-04,4582.3,4591.8,4456.0,4498.1,28022800.0,,,,,,,,,
2009-06-05,4592.35,4643.75,4560.3,4600.0,28099050.0,57.98449630451259,95.53602276316481,45.64705552060288,low,high,low,0.0,1.0,0.0
2009-06-08,4433.95,4604.0,4412.0,4590.1,30919750.0,,,,,,,,,
2009-06-09,4551.15,4569.2,4385.1,4399.9,30654700.0,,,,,,,,,
2009-06-10,4660.55,4696.75,4580.3,4586.3,28879500.0,92.64429900709013,57.98449630451259,95.53602276316481,high,low,high,1.0,0.0,1.0
2009-06-11,4642.5,4680.0,4591.05,4650.0,25578200.0,54.64249598269786,92.64429900709013,57.98449630451259,low,high,low,1.0,1.0,0.0
2009-06-12,4588.85,4703.5,4571.0,4669.9,33054900.0,,,,,,,,,
2009-06-15,4499.8,4611.0,4481.0,4541.5,29355150.0,,,,,,,,,
2009-06-16,4528.6,4548.85,4431.0,4440.0,26769050.0,,,,,,,,,
2009-06-17,4353.05,4523.0,4325.05,4499.0,33274150.0,,,,,,,,,
2009-06-18,4264.05,4382.0,4231.15,4344.0,36083752.0,,,,,,,,,
2009-06-19,4323.8,4338.9,4202.2,4296.05,34974048.0,64.46499571408242,54.64249598269786,92.64429900709013,high,low,high,1.0,1.0,1.0
2009-06-22,4236.05,4355.5,4225.0,4345.0,29833450.0,,,,,,,,,
2009-06-23,4247.9,4275.0,4155.0,4158.4,34210648.0,,,,,,,,,
2009-06-24,4305.2,4318.0,4218.0,4280.0,27057800.0,,,,,,,,,
2009-06-25,4241.85,4360.25,4226.25,4349.0,26467150.0,,,,,,,,,
2009-06-26,4384.5,4392.1,4252.15,4299.0,28283100.0,,,,,,,,,
2009-06-29,4390.0,4447.0,4346.0,4391.25,24226400.0,,,,,,,,,
2009-06-30,4289.75,4440.0,4260.6,4440.0,31959950.0,,,,,,,,,
2009-07-01,4338.35,4365.7,4240.6,4310.0,35189400.0,6.408061925584043,64.46499571408242,54.64249598269786,high,high,low,0.0,1.0,1.0
2009-07-02,4345.8,4376.75,4276.4,4358.4,32247400.0,57.076854910092685,6.408061925584043,64.46499571408242,high,high,high,0.0,0.0,1.0
2009-07-03,4424.65,4436.4,4305.1,4315.0,25772200.0,50.10946656270996,57.076854910092685,6.408061925584043,low,high,high,0.0,0.0,0.0
2009-07-06,4154.0,4482.8,4121.1,4427.0,51258800.0,,,,,,,,,
2009-07-07,4191.15,4224.3,4148.0,4180.0,33893952.0,,,,,,,,,
2009-07-08,4067.45,4148.0,4053.5,4135.4,37747500.0,,,,,,,,,
2009-07-09,4074.05,4109.9,4033.35,4074.0,28592350.0,,,,,,,,,
2009-07-10,3993.7,4129.0,3962.5,4095.05,31630350.0,70.62270915848916,50.10946656270996,57.076854910092685,high,low,high,1.0,0.0,0.0
2009-07-13,3965.45,3990.0,3905.7,3963.0,27404300.0,,,,,,,,,
2009-07-14,4112.85,4135.0,4018.25,4025.0,28885250.0,,,,,,,,,
2009-07-15,4236.9,4252.9,4117.0,4151.0,25995850.0,,,,,,,,,
2009-07-16,4224.85,4291.0,4194.0,4285.0,34862100.0,,,,,,,,,
2009-07-17,4381.5,4399.5,4256.2,4265.6,33905752.0,,,,,,,,,
2009-07-20,4510.15,4517.95,4406.5,4442.35,28594250.0,,,,,,,,,
2009-07-21,4473.35,4508.0,4438.1,4486.15,28324250.0,1.7382772440550198,70.62270915848916,50.10946656270996,low,high,low,0.0,1.0,0.0
2009-07-22,4405.15,4569.0,4387.8,4490.0,41839752.0,105.09482397756182,1.7382772440550198,70.62270915848916,high,low,high,0.0,0.0,1.0
2009-07-23,4535.05,4547.0,4455.1,4455.1,32628550.0,,,,,,,,,
2009-07-24,4575.45,4589.0,4505.5,4570.3,27321750.0,90.98830006342749,105.09482397756182,1.7382772440550198,low,high,low,0.0,0.0,0.0
2009-07-27,4576.8,4610.0,4525.0,4601.3,17302000.0,96.1901364395973,90.98830006342749,105.09482397756182,high,low,high,1.0,0.0,0.0
2009-07-28,4565.85,4608.9,4535.3,4591.3,25304950.0,,,,,,,,,
2009-07-29,4512.05,4572.9,4415.0,4550.0,43331300.0,,,,,,,,,
2009-07-30,4571.45,4572.6,4473.0,4479.0,22045850.0,95.92600994064406,96.1901364395973,90.98830006342749,high,high,low,1.0,1.0,0.0
2009-07-31,4636.05,4679.0,4585.1,4631.1,28932100.0,64.20689086537018,95.92600994064406,96.1901364395973,low,high,high,1.0,1.0,1.0
2009-08-03,4714.1,4730.5,4612.6,4658.1,22911850.0,,,,,,,,,
2009-08-04,4679.25,4715.0,4635.2,4707.0,31200600.0,64.55287624429157,64.20689086537018,95.92600994064406,low,low,high,1.0,1.0,1.0
2009-08-05,4705.25,4721.8,4622.2,4677.8,34445200.0,,,,,,,,,
2009-08-06,4578.25,4730.0,4552.0,4682.0,40333952.0,,,,,,,,,
2009-08-07,4480.85,4581.0,4465.1,4554.0,34472800.0,,,,,,,,,
2009-08-10,4425.75,4548.0,4388.0,4541.3,36767000.0,86.55488891909623,64.55287624429157,64.20689086537018,high,low,low,1.0,1.0,1.0
2009-08-11,4464.45,4515.0,4398.1,4408.0,35917100.0,,,,,,,,,
2009-08-12,4460.0,4474.0,4351.2,4412.55,37664200.0,,,,,,,,,
2009-08-13,4611.1,4623.8,4516.65,4538.0,28844350.0,,,,,,,,,
2009-08-14,4575.1,4611.1,4552.2,4600.0,29618050.0,7.238311813605431,86.55488891909623,64.55287624429157,low,high,low,0.0,1.0,1.0
2009-08-17,4372.6,4503.0,4358.0,4499.9,32437550.0,,,,,,,,,
2009-08-18,4454.55,4495.0,4360.15,4400.0,36504100.0,,,,,,,,,
2009-08-19,4386.05,4471.4,4340.9,4452.1,42589048.0,44.89984650444055,7.238311813605431,86.55488891909623,high,low,high,0.0,0.0,1.0
2009-08-20,4456.05,4504.0,4440.0,4444.95,26305350.0,,,,,,,,,
2009-08-21,4536.2,4546.95,4396.65,4424.0,34820648.0,,,,,,,,,
2009-08-24,4651.8,4667.9,4590.15,4599.7,26686500.0,,,,,,,,,
2009-08-25,4660.95,4681.8,4581.6,4616.25,30714500.0,23.428119407691895,44.89984650444055,7.238311813605431,low,high,low,0.0,0.0,0.0
2009-08-26,4680.85,4703.0,4653.0,4682.5,22981200.0,,,,,,,,,
2009-08-27,4688.2,4712.0,4655.0,4663.0,19936100.0,,,,,,,,,
2009-08-28,4737.8,4753.8,4643.2,4705.0,29188550.0,85.45252150758664,23.428119407691895,44.89984650444055,high,low,high,1.0,0.0,0.0
2009-08-31,4673.4,4709.0,4632.1,4674.0,31249900.0,,,,,,,,,
2009-09-01,4623.35,4746.9,4596.1,4691.0,38714848.0,,,,,,,,,
2009-09-02,4614.45,4660.0,4571.15,4585.1,32597500.0,,,,,,,,,
2009-09-03,4587.45,4649.9,4575.1,4639.0,28626600.0,103.88722011832553,85.45252150758664,23.428119407691895,high,high,low,1.0,1.0,0.0
2009-09-04,4695.65,4712.0,4583.0,4601.0,31595600.0,,,,,,,,,
2009-09-07,4795.8,4805.0,4694.0,4720.0,20836200.0,,,,,,,,,
2009-09-08,4808.45,4845.0,4785.2,4820.6,25911600.0,,,,,,,,,
2009-09-09,4817.6,4831.9,4780.25,4787.8,20118650.0,27.41501763897628,103.88722011832553,85.45252150758664,low,high,high,1.0,1.0,1.0
2009-09-10,4818.45,4889.9,4804.05,4865.0,30656050.0,,,,,,,,,
2009-09-11,4841.8,4862.0,4795.05,4851.0,25902400.0,89.48344961345086,27.41501763897628,103.88722011832553,high,low,high,1.0,1.0,1.0
2009-09-14,4822.0,4838.0,4790.0,4811.15,20875600.0,,,,,,,,,
2009-09-15,4899.95,4908.9,4838.85,4846.1,23319900.0,,,,,,,,,
2009-09-16,4961.85,4972.5,4917.3,4929.5,19652900.0,,,,,,,,,
2009-09-17,4978.05,5011.0,4955.0,4992.5,26011400.0,95.60101821790471,89.48344961345086,27.41501763897628,high,high,low,1.0,1.0,1.0
2009-09-18,4978.2,4988.8,4942.0,4957.95,18580200.0,,,,,,,,,
2009-09-22,5030.75,5047.9,4972.1,4975.1,21837100.0,103.71732886080507,95.60101821790471,89.48344961345086,high,high,high,1.0,1.0,1.0
2009-09-23,4963.0,5026.9,4951.0,5019.7,25674900.0,,,,,,,,,
2009-09-24,4986.55,4995.9,4908.25,4930.1,25053700.0,,,,,,,,,
2009-09-25,4967.25,5007.55,4932.0,4958.0,25470200.0,104.52492617333056,103.71732886080507,95.60101821790471,high,high,high,1.0,1.0,1.0
2009-09-29,5000.8,5019.7,4983.55,4997.0,17685750.0,,,,,,,,,
2009-09-30,5073.55,5080.0,4992.0,4992.0,18636500.0,,,,,,,,,
2009-10-01,5069.85,5089.55,5040.1,5064.7,20642300.0,51.58368363002045,104.52492617333056,103.71732886080507,low,high,high,0.0,1.0,1.0
2009-10-05,5008.5,5054.0,4995.05,5000.0,21218900.0,,,,,,,,,
2009-10-06,5039.05,5046.8,4918.1,5030.4,38468700.0,,,,,,,,,
2009-10-07,4975.9,5080.0,4964.3,5070.0,31702700.0,76.72176608270581,51.58368363002045,104.52492617333056,high,low,high,1.0,0.0,1.0
2009-10-08,5001.7,5052.0,4972.0,4999.0,27317150.0,,,,,,,,,
2009-10-09,4934.5,5027.5,4923.05,5020.0,25209400.0,28.14568355431956,76.72176608270581,51.58368363002045,low,high,low,1.0,1.0,0.0
2009-10-12,5059.5,5075.0,4937.3,4942.0,29588550.0,,,,,,,,,
2009-10-14,5114.85,5129.9,5087.0,5087.0,19154550.0,,,,,,,,,
2009-10-15,5109.95,5144.65,5067.55,5144.65,23542450.0,,,,,,,,,
2009-10-16,5143.25,5149.75,5100.15,5103.0,14996400.0,,,,,,,,,
2009-10-17,5125.65,5165.0,5116.3,5165.0,3929300.0,20.71096029536028,28.14568355431956,76.72176608270581,low,low,high,0.0,1.0,1.0
2009-10-20,5104.45,5168.5,5091.1,5162.7,24758450.0,,,,,,,,,
2009-10-21,5070.8,5122.0,5058.1,5107.6,20817150.0,,,,,,,,,
2009-10-22,4997.4,5067.95,4972.6,5053.0,29049750.0,,,,,,,,,
2009-10-23,5007.9,5053.8,4987.3,5046.2,23978800.0,,,,,,,,,
2009-10-26,4978.25,5042.9,4965.0,4999.0,24378900.0,,,,,,,,,
2009-10-27,4848.55,4964.0,4838.0,4960.0,37085248.0,,,,,,,,,
2009-10-28,4826.55,4867.3,4792.05,4823.25,29637200.0,,,,,,,,,
2009-10-29,4750.55,4826.55,4747.8,4769.0,24917850.0,,,,,,,,,
2009-10-30,4707.75,4862.5,4692.0,4845.0,34327048.0,,,,,,,,,
2009-11-03,4559.35,4734.9,4531.55,4654.3,34629152.0,,,,,,,,,
2009-11-04,4705.2,4711.85,4581.2,4585.3,29643500.0,,,,,,,,,
2009-11-05,4770.95,4785.0,4600.0,4690.0,44882000.0,,,,,,,,,
2009-11-06,4790.15,4834.9,4755.0,4814.95,29685850.0,,,,,,,,,
2009-11-09,4903.15,4909.7,4780.15,4819.85,26207900.0,,,,,,,,,
2009-11-10,4874.7,4947.55,4850.05,4942.9,29571000.0,,,,,,,,,
2009-11-11,5009.75,5024.0,4867.35,4887.15,30256650.0,74.66716911164832,20.71096029536028,28.14568355431956,high,low,low,1.0,0.0,1.0
2009-11-12,4953.1,5017.0,4917.55,4998.0,32175000.0,,,,,,,,,
2009-11-13,5002.65,5023.7,4946.65,4947.9,27041600.0,,,,,,,,,
2009-11-16,5062.45,5082.5,5038.0,5041.0,17664400.0,96.2140586374333,74.66716911164832,20.71096029536028,high,high,low,0.0,1.0,0.0
2009-11-17,5063.4,5073.9,5006.0,5063.4,23275050.0,,,,,,,,,
2009-11-18,5055.05,5082.0,5035.25,5042.7,20007600.0,,,,,,,,,
2009-11-19,4986.6,5049.0,4962.1,5049.0,25525000.0,,,,,,,,,
2009-11-20,5066.25,5077.8,4937.0,4961.2,32149650.0,105.9796292548636,96.2140586374333,74.66716911164832,high,high,high,0.0,0.0,1.0
2009-11-23,5108.3,5119.45,5068.35,5072.1,21346750.0,,,,,,,,,
2009-11-24,5087.25,5109.0,5050.0,5099.0,27266200.0,,,,,,,,,
2009-11-25,5108.25,5139.8,5081.1,5083.7,19940000.0,65.17027382858969,105.9796292548636,96.2140586374333,low,high,high,0.0,0.0,0.0
2009-11-26,5005.55,5108.0,4978.15,5094.4,27988950.0,,,,,,,,,
2009-11-27,4946.3,4960.0,4801.0,4918.0,42638400.0,,,,,,,,,
2009-11-30,5029.9,5072.5,4990.1,5003.05,29567900.0,75.56056477776178,65.17027382858969,105.9796292548636,high,low,high,1.0,0.0,0.0
2009-12-01,5132.05,5139.0,5046.1,5046.1,20615200.0,,,,,,,,,
2009-12-02,5119.0,5154.0,5103.7,5147.7,19291500.0,,,,,,,,,
2009-12-03,5132.45,5191.55,5115.05,5140.1,23706250.0,27.24940366734512,75.56056477776178,65.17027382858969,low,high,low,0.0,1.0,0.0
2009-12-04,5115.85,5169.9,5078.3,5090.0,28872450.0,,,,,,,,,
2009-12-07,5069.65,5135.0,5051.05,5135.0,23405050.0,71.2814220739808,27.24940366734512,75.56056477776178,high,low,high,1.0,0.0,1.0
2009-12-08,5157.95,5162.8,5057.1,5057.1,28985000.0,,,,,,,,,
2009-12-09,5122.5,5151.0,5090.1,5117.7,24770050.0,,,,,,,,,
2009-12-10,5131.2,5153.7,5084.0,5107.0,23513200.0,50.26659475539677,71.2814220739808,27.24940366734512,low,high,low,0.0,1.0,0.0
2009-12-11,5111.6,5188.0,5081.25,5166.0,28411000.0,,,,,,,,,
2009-12-14,5107.4,5167.5,5090.5,5105.0,26482250.0,,,,,,,,,
2009-12-15,5031.25,5125.0,5017.1,5111.25,24553050.0,,,,,,,,,
2009-12-16,5040.7,5072.0,5004.0,5019.4,27531150.0,,,,,,,,,
2009-12-17,5036.45,5068.0,5008.3,5035.0,26097200.0,,,,,,,,,
2009-12-18,4986.8,5049.0,4972.1,5018.0,24870100.0,,,,,,,,,
2009-12-21,4948.55,4995.6,4937.15,4990.0,20444900.0,,,,,,,,,
2009-12-22,4989.5,4999.9,4967.1,4967.1,16435900.0,,,,,,,,,
2009-12-23,5156.85,5161.9,4993.0,4993.0,34681600.0,,,,,,,,,
2009-12-24,5185.4,5209.95,5136.4,5159.95,21975950.0,,,,,,,,,
2009-12-29,5194.15,5224.8,5175.0,5191.05,17092000.0,68.78417139752662,50.26659475539677,71.2814220739808,high,low,high,1.0,0.0,1.0
2009-12-30,5168.55,5198.7,5155.0,5185.0,17758700.0,,,,,,,,,
2009-12-31,5201.05,5229.0,5191.2,5193.1,20042450.0,90.90467365280051,68.78417139752662,50.26659475539677,high,high,low,1.0,1.0,0.0
2010-01-04,5239.8,5247.0,5210.0,5225.0,11861550.0,,,,,,,,,
2010-01-05,5281.2,5295.0,5263.05,5280.0,16956600.0,,,,,,,,,
2010-01-06,5288.7,5303.25,5266.25,5303.25,14757800.0,88.20357813293188,90.90467365280051,68.78417139752662,low,high,high,0.0,1.0,1.0
2010-01-07,5266.35,5293.0,5245.15,5293.0,16256500.0,,,,,,,,,
2010-01-08,5249.45,5286.0,5236.4,5270.5,13854500.0,,,,,,,,,
2010-01-11,5256.1,5295.0,5248.15,5275.0,12546200.0,,,,,,,,,
2010-01-12,5208.9,5285.0,5200.0,5260.0,22224350.0,113.23421806718277,88.20357813293188,90.90467365280051,high,low,high,0.0,0.0,1.0
2010-01-13,5243.0,5248.4,5176.1,5183.35,21958900.0,,,,,,,,,
2010-01-14,5261.3,5275.0,5244.0,5260.0,14152250.0,,,,,,,,,
2010-01-15,5254.4,5271.9,5245.05,5268.0,11381250.0,,,,,,,,,
2010-01-18,5271.15,5290.0,5232.0,5239.0,16082800.0,38.25400902612862,113.23421806718277,88.20357813293188,low,high,low,0.0,0.0,0.0
2010-01-19,5220.7,5274.95,5212.35,5260.5,17932100.0,,,,,,,,,
2010-01-20,5214.75,5247.0,5195.05,5233.9,18348050.0,,,,,,,,,
2010-01-21,5084.55,5207.0,5072.65,5192.65,38301400.0,,,,,,,,,
2010-01-22,5019.65,5074.0,4946.2,4990.0,43761600.0,,,,,,,,,
2010-01-25,5002.05,5039.0,4976.0,4996.0,25875000.0,,,,,,,,,
2010-01-27,4848.15,4963.8,4832.6,4933.7,43669448.0,,,,,,,,,
2010-01-28,4867.25,4935.0,4823.1,4902.1,37537648.0,,,,,,,,,
2010-01-29,4875.65,4889.9,4757.85,4826.15,40076952.0,,,,,,,,,
2010-02-01,4899.45,4924.0,4822.25,4847.3,23450950.0,,,,,,,,,
2010-02-02,4821.75,4939.6,4807.05,4937.25,32462950.0,,,,,,,,,
2010-02-03,4925.8,4949.9,4844.5,4844.5,32647400.0,,,,,,,,,
2010-02-04,4833.6,4908.65,4824.0,4904.7,27061700.0,58.981840098863756,38.25400902612862,113.23421806718277,high,low,high,0.0,0.0,0.0
2010-02-05,4708.25,4754.8,4687.0,4731.1,35489200.0,31.059133065724033,58.981840098863756,38.25400902612862,high,high,low,1.0,0.0,0.0
2010-02-06,4749.35,4769.8,4725.0,4725.0,4182050.0,31.027582729467845,31.059133065724033,58.981840098863756,high,high,high,1.0,1.0,0.0
2010-02-08,4764.9,4806.6,4667.25,4723.7,36303248.0,,,,,,,,,
2010-02-09,4793.35,4818.0,4735.0,4754.0,27061200.0,27.593817748510602,31.027582729467845,31.059133065724033,low,high,high,0.0,1.0,1.0
2010-02-10,4751.15,4823.7,4740.1,4814.65,34179500.0,,,,,,,,,
2010-02-11,4828.85,4849.0,4782.0,4785.65,26979750.0,,,,,,,,,
2010-02-15,4795.7,4840.0,4777.05,4837.9,19793450.0,,,,,,,,,
2010-02-16,4865.2,4893.5,4788.0,4807.9,20949800.0,,,,,,,,,
2010-02-17,4906.75,4927.9,4878.05,4907.9,25991100.0,,,,,,,,,
2010-02-18,4886.8,4914.8,4873.05,4903.5,19679250.0,50.23260709807607,27.593817748510602,31.027582729467845,high,low,high,0.0,0.0,1.0
2010-02-19,4845.95,4884.95,4797.35,4840.35,29931150.0,,,,,,,,,
2010-02-22,4856.6,4917.0,4849.0,4905.3,22444100.0,,,,,,,,,
2010-02-23,4870.55,4889.0,4830.0,4832.3,22384150.0,90.29457664094049,50.23260709807607,27.593817748510602,high,high,low,0.0,0.0,0.0
2010-02-24,4862.0,4884.0,4842.3,4846.1,23469500.0,60.97710598664649,90.29457664094049,50.23260709807607,low,high,high,1.0,0.0,0.0
2010-02-25,4859.75,4875.25,4832.2,4870.0,22853950.0,64.8385467943686,60.97710598664649,90.29457664094049,high,low,high,1.0,1.0,0.0
2010-02-26,4930.35,5002.4,4865.2,4867.0,43358500.0,,,,,,,,,
2010-03-02,5022.8,5034.7,4967.05,4979.9,20910900.0,,,,,,,,,
2010-03-03,5081.1,5089.0,5024.85,5032.3,19513050.0,,,,,,,,,
2010-03-04,5081.25,5090.0,5050.3,5072.0,19261100.0,,,,,,,,,
2010-03-05,5087.55,5116.8,5065.35,5100.0,19062750.0,,,,,,,,,
2010-03-08,5117.5,5145.0,5105.2,5133.6,16067900.0,56.925260731468,64.8385467943686,60.97710598664649,low,high,low,0.0,1.0,1.0
2010-03-09,5097.05,5124.7,5092.2,5121.0,13639800.0,,,,,,,,,
2010-03-10,5118.25,5139.6,5095.65,5097.0,17623300.0,,,,,,,,,
2010-03-11,5146.85,5160.9,5102.6,5118.9,18721600.0,,,,,,,,,
2010-03-12,5144.7,5168.8,5126.15,5168.8,16148300.0,,,,,,,,,
2010-03-15,5131.9,5136.25,5105.5,5122.2,15189600.0,117.14221089396707,56.925260731468,64.8385467943686,high,low,high,0.0,0.0,1.0
2010-03-17,5239.6,5271.9,5222.1,5224.4,22893050.0,,,,,,,,,
2010-03-18,5254.15,5263.7,5221.4,5244.0,16476600.0,,,,,,,,,
2010-03-19,5274.7,5281.9,5248.1,5255.25,15378400.0,82.51637384595932,117.14221089396707,56.925260731468,low,high,low,0.0,0.0,0.0
2010-03-22,5213.3,5259.9,5180.0,5200.3,25094000.0,,,,,,,,,
2010-03-23,5226.7,5241.9,5193.6,5234.7,25311450.0,,,,,,,,,
2010-03-25,5260.4,5263.9,5204.0,5214.95,21269100.0,102.62905693023475,82.51637384595932,117.14221089396707,high,low,high,1.0,0.0,0.0
2010-03-26,5296.95,5309.9,5272.6,5276.0,15958950.0,,,,,,,,,
2010-03-29,5318.8,5344.0,5279.4,5291.5,16232850.0,60.88862813932041,102.62905693023475,82.51637384595932,low,high,low,1.0,1.0,0.0
2010-03-30,5273.9,5331.0,5263.25,5324.9,17722750.0,,,,,,,,,
2010-03-31,5261.6,5296.1,5245.0,5279.0,21837450.0,84.56555026102839,60.88862813932041,102.62905693023475,high,low,high,1.0,1.0,1.0
2010-04-05,5365.9,5371.6,5322.5,5329.8,14741300.0,,,,,,,,,
2010-04-06,5367.1,5387.0,5352.25,5376.0,11880700.0,,,,,,,,,
2010-04-07,5378.95,5398.0,5343.3,5380.0,15695300.0,50.47309917534352,84.56555026102839,60.88862813932041,low,high,low,0.0,1.0,1.0
2010-04-08,5301.6,5370.0,5290.1,5368.0,23276700.0,,,,,,,,,
2010-04-09,5364.9,5388.9,5307.1,5307.1,18827350.0,,,,,,,,,
2010-04-12,5343.8,5377.8,5322.45,5363.8,17295350.0,,,,,,,,,
2010-04-13,5329.6,5338.0,5308.0,5328.75,14188350.0,,,,,,,,,
2010-04-15,5277.3,5377.5,5268.15,5372.25,20192000.0,,,,,,,,,
2010-04-16,5263.05,5294.8,5246.0,5264.9,20368550.0,,,,,,,,,
2010-04-19,5207.4,5226.0,5162.3,5200.0,30038000.0,,,,,,,,,
2010-04-20,5226.65,5255.5,5207.95,5217.0,22931300.0,,,,,,,,,
2010-04-21,5245.15,5265.0,5230.1,5245.0,15040100.0,,,,,,,,,
2010-04-22,5265.4,5341.7,5217.05,5220.0,41029800.0,,,,,,,,,
2010-04-23,5305.0,5315.0,5265.25,5269.0,22693650.0,,,,,,,,,
2010-04-26,5319.9,5346.8,5310.0,5346.8,13765600.0,,,,,,,,,
2010-04-27,5309.05,5333.9,5298.9,5304.8,18199850.0,87.5575848714419,50.47309917534352,84.56555026102839,high,low,high,1.0,0.0,1.0
2010-04-28,5216.7,5276.95,5198.0,5252.25,27960150.0,,,,,,,,,
2010-04-29,5254.15,5257.45,5225.15,5233.3,18114050.0,71.69638357573928,87.5575848714419,50.47309917534352,high,high,low,1.0,1.0,0.0
2010-04-30,5262.8,5290.0,5252.0,5263.8,15455700.0,,,,,,,,,
2010-05-03,5218.45,5245.0,5202.35,5235.0,13126350.0,,,,,,,,,
2010-05-04,5141.85,5238.0,5128.15,5224.0,21901200.0,,,,,,,,,
2010-05-05,5120.15,5133.0,5053.0,5071.55,27967800.0,,,,,,,,,
2010-05-06,5087.15,5114.5,5025.0,5112.35,30709700.0,,,,,,,,,
2010-05-07,5019.8,5043.0,4976.1,5016.0,34356000.0,,,,,,,,,
2010-05-10,5200.25,5208.3,5080.0,5080.0,29102800.0,,,,,,,,,
2010-05-11,5132.95,5191.25,5122.0,5191.25,25588400.0,,,,,,,,,
2010-05-12,5150.2,5174.4,5088.25,5131.3,29050050.0,41.31657546295537,71.69638357573928,87.5575848714419,low,high,high,0.0,1.0,1.0
2010-05-13,5178.15,5218.0,5165.4,5185.5,21097600.0,52.086017334927334,41.31657546295537,71.69638357573928,high,low,high,1.0,0.0,1.0
2010-05-14,5083.65,5202.0,5058.2,5163.2,27931550.0,,,,,,,,,
2010-05-17,5058.05,5074.8,4962.2,5017.7,34994050.0,,,,,,,,,
2010-05-18,5063.4,5107.6,5017.95,5055.55,27724850.0,,,,,,,,,
2010-05-19,4922.9,5019.7,4901.0,5006.35,41653750.0,51.96955643118819,52.086017334927334,41.31657546295537,high,high,low,1.0,1.0,0.0
2010-05-20,4941.05,4976.9,4915.25,4946.25,31901950.0,,,,,,,,,
2010-05-21,4928.4,4943.7,4851.0,4851.0,34969050.0,19.688819224211183,51.96955643118819,52.086017334927334,low,high,high,0.0,1.0,1.0
2010-05-24,4931.05,5023.0,4910.55,4990.0,29736950.0,,,,,,,,,
2010-05-25,4809.35,4875.0,4786.45,4862.7,37846850.0,,,,,,,,,
2010-05-26,4917.05,4925.0,4854.85,4855.3,28251000.0,,,,,,,,,
2010-05-28,5041.0,5054.65,4996.0,5025.0,23133550.0,,,,,,,,,
2010-05-31,5056.2,5071.7,5015.3,5035.15,20084400.0,0.8448326956617436,19.688819224211183,51.96955643118819,low,low,high,0.0,0.0,1.0
2010-06-01,4944.05,5049.75,4933.5,5045.0,28526800.0,,,,,,,,,
2010-06-02,5004.35,5019.9,4941.1,4955.0,29684800.0,,,,,,,,,
2010-06-03,5095.95,5108.8,5061.55,5070.0,23517750.0,,,,,,,,,
2010-06-04,5119.95,5134.9,5070.6,5090.6,17946950.0,75.1824792087514,0.8448326956617436,19.688819224211183,high,low,low,0.0,0.0,0.0
2010-06-07,5020.2,5032.0,4985.2,5011.35,24954700.0,,,,,,,,,
2010-06-08,4960.7,5054.5,4937.65,5030.1,29767750.0,,,,,,,,,
2010-06-09,4990.4,5053.1,4953.1,5053.1,33427350.0,88.47763966487989,75.1824792087514,0.8448326956617436,high,high,low,0.0,0.0,0.0
2010-06-10,5086.1,5093.5,5005.0,5008.2,28222750.0,,,,,,,,,
2010-06-11,5116.85,5138.0,5092.1,5129.0,22677450.0,,,,,,,,,
