,Date,dev_from_poc_2,poc_2,vah_2,val_2,dev_from_vah_2,dev_from_val_2,dev_from_poc_5,poc_5,vah_5,val_5,dev_from_vah_5,dev_from_val_5,dev_from_poc_10,poc_10,vah_10,val_10,dev_from_vah_10,dev_from_val_10,dev_from_poc_21,poc_21,vah_21,val_21,dev_from_vah_21,dev_from_val_21,dev_from_poc_42,poc_42,vah_42,val_42,dev_from_vah_42,dev_from_val_42,dev_from_poc_63,poc_63,vah_63,val_63,dev_from_vah_63,dev_from_val_63,dev_from_poc_126,poc_126,vah_126,val_126,dev_from_vah_126,dev_from_val_126,dev_from_poc_252,poc_252,vah_252,val_252,dev_from_vah_252,dev_from_val_252,dev_from_poc_504,poc_504,vah_504,val_504,dev_from_vah_504,dev_from_val_504,High,Close,Low,Open,Volume
10,2009-11-18,0.0016912593906388551,5046.165625,5074.978125,5034.640625,-0.003995706878046845,0.003984271469227307,0.008583067444265957,5011.684375000001,5076.080208333333,4985.926041666667,-0.004211952423098686,0.013793617827179805,0.008731298760422446,5010.947916666667,5050.00625,4776.5979166666675,0.0009294542952296148,0.058221790526468364,0.00938911568163503,5007.682291666666,5061.303125,4739.578125,-0.001304629427821613,0.06648732581024808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5079.3,5054.7,5041.65,5061.5,204347000000.0
11,2009-11-19,-0.010742240751113963,5043.174999999999,5072.075000000001,4995.008333333333,-0.016378898182696555,-0.0012028675294168956,-0.01279822802327768,5053.678125,5076.453125,4996.740625,-0.017227210189200703,-0.0015491348422753681,-0.0036424351496135987,5007.238541666667,5059.646875,4876.217708333334,-0.013962807434066304,0.023129051738999262,-0.0039723067766294085,5008.896875,5057.142708333333,4767.667708333333,-0.013474547242071089,0.04642359854060363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5053.45,4989.0,4963.7,5043.95,286198000000.0
12,2009-11-20,0.018083631284845803,4962.70625,5038.83125,4962.70625,0.0027027596925377484,0.018083631284845803,0.00012248033819406423,5051.83125,5076.247916666667,5002.997916666667,-0.004688091885451939,0.009884490091149445,0.012745891473256776,4988.862499999999,5061.2125,4940.629166666667,-0.001731304504602349,0.02263291365556519,0.010402431789244826,5000.433333333333,5045.5,4775.1,0.0013774650678821665,0.058082553244958035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5063.3,5052.45,4932.8,4988.75,289285000000.0
13,2009-11-23,0.010755323507604553,5049.24375,5109.34375,5004.168750000001,-0.00113395188961396,0.019859691981810146,0.010755323507604553,5049.24375,5079.293750000001,4989.14375,0.0047755162811757845,0.022931039018468935,0.009580219397986589,5055.120833333334,5076.204166666666,4949.704166666666,0.005387063332263686,0.031081823913718942,0.019616461345207004,5005.362500000001,5053.245833333334,4765.945833333333,0.009954822766554905,0.07083676115356607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5113.1,5103.55,5052.1,5052.95,193875000000.0
14,2009-11-24,0.007357300283886259,5053.370833333334,5094.0375,5053.370833333334,-0.0006846239353361927,0.007357300283886259,0.006682890835404631,5056.75625,5101.831250000001,4996.65625,-0.0022112158256901715,0.018791316693038462,0.006554544134472762,5057.401041666667,5077.655208333334,4956.130208333334,0.00253951698916155,0.02712192497296595,0.017019246857744807,5005.362500000001,5101.1291666666675,4765.945833333333,-0.002073887235751082,0.06810907593543436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5112.85,5090.55,5053.5,5105.0,201324000000.0
15,2009-11-25,0.00555989591343331,5079.90625,5115.114583333334,5065.822916666666,-0.0013615693685586905,0.008355421030229238,0.005061560180425806,5082.424999999999,5116.625,4996.925,-0.0016563652798475825,0.022258689093792583,0.009022474395444124,5062.473958333334,5098.015625,4973.619791666666,0.0019879058334584254,0.027048752009299015,0.011400109311031192,5050.572916666666,5100.53125,4800.78125,0.0014937169535036432,0.06402473555736354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5138.0,5108.15,5078.35,5091.55,185171000000.0
16,2009-11-26,-0.01669096634979872,5090.515625,5128.503124999999,5039.865625,-0.02397446623375099,-0.006808837289188685,-0.015125653600397304,5082.424999999999,5133.725,5048.225,-0.02496725087533913,-0.008453466317368985,-0.010129974143599285,5056.775,5090.975,4988.375,-0.016779693477182667,0.0034430049865938894,-0.00891441771251178,5050.572916666666,5100.53125,4800.78125,-0.018621834735352283,0.04265321399511812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116.45,5005.55,4986.05,5116.45,250067000000.0
17,2009-11-27,-0.007866872367697009,4980.934375,5109.996875,4903.496875,-0.032925044597018394,0.007801192898690301,-0.029065728931347623,5089.685416666666,5117.29375,4979.252083333333,-0.034304020557741066,-0.007531669958799725,-0.021100863290291927,5048.272916666667,5103.489583333333,4993.05625,-0.0316919591374365,-0.010275520128578464,-0.021546647966917853,5050.572916666666,5100.53125,4800.78125,-0.031130335688071664,0.02936371033360463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005.05,4941.75,4806.7,5005.05,304959000000.0
18,2009-11-30,0.01836641649050641,4941.934375,5006.846875,4855.384375,0.00516355415802483,0.03651937958053009,-0.011196255171304292,5089.685416666666,5117.29375,4951.64375,-0.016530954471784987,0.016369564147259208,-0.003084800866302917,5048.272916666667,5103.489583333333,4965.447916666667,-0.013870819598518103,0.013544011428978875,-0.0035387899475100015,5050.572916666666,5100.53125,4800.78125,-0.013298859800143448,0.04830854353132619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066.35,5032.7,4942.25,4942.25,299569000000.0
19,2009-12-01,0.016225734250125523,5040.21875,5118.59375,5008.86875,0.0006654659788150052,0.022586187749479514,0.003627011746456299,5103.489583333333,5131.097916666667,4965.447916666667,-0.0017730935590052344,0.031528290289353667,0.014604417104694623,5048.272916666667,5103.489583333333,4965.447916666667,0.003627011746456299,0.031528290289353667,0.014142372461870112,5050.572916666666,5100.53125,4850.739583333334,0.004209120373490416,0.055921455276364496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5130.35,5122.0,5038.85,5039.7,301879000000.0
20,2009-12-02,0.0009821931196005718,5118.2229166666675,5159.189583333333,5087.497916666667,-0.006966129612572258,0.007027439405175695,0.011382557191936371,5065.590625000001,5154.353125,4976.828125,-0.0060343411182173234,0.029420721656928883,0.011382557191936371,5065.590625000001,5124.765625,4976.828125,-0.0002957452322515097,0.029420721656928883,0.014533201729008516,5049.859375,5149.317708333334,4900.671875,-0.005062361619510791,0.045417879563707686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5161.75,5123.25,5111.75,5122.75,284764000000.0
21,2009-12-03,0.0015711455700524457,5123.650000000001,5160.85,5117.450000000001,-0.005648294370113605,0.002784589981338126,0.0010310162357625163,5126.414583333333,5157.60625,4970.456249999999,-0.005022921243745593,0.03244043240497296,0.004085695662754407,5110.81875,5142.010416666666,4986.052083333334,-0.0020051333683119843,0.029211070047486576,0.016121207721019104,5050.283333333333,5145.35,4907.683333333333,-0.0026528807564112356,0.04564611272800123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5181.0,5131.7,5106.6,5124.55,225726000000.0
22,2009-12-04,-0.007187175673763591,5145.884375,5162.409375,5104.571875000001,-0.01036519406212344,0.0008478918714409645,-0.001453879880326192,5116.338541666666,5176.026041666666,5056.651041666666,-0.012968644501844873,0.010332719798697543,-0.000375429083647405,5110.81875,5173.202083333334,5048.435416666667,-0.012429841768698324,0.01197689548205716,0.011472463427385282,5050.953125,5154.990625,4946.915625,-0.00894097164337726,0.03274451947014967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5161.8,5108.9,5081.85,5131.7,207470000000.0
23,2009-12-07,0.0025432359384651715,5053.846875,5127.346875,5053.846875,-0.011828120171799461,0.0025432359384651715,-0.009033343241576564,5112.886458333333,5160.269791666667,5089.194791666667,-0.018132732481889402,-0.004420108207196405,-0.00863242313181245,5110.81875,5173.202083333334,5048.435416666667,-0.02058726522137122,0.0036178700579261314,0.0015653473848074029,5058.78125,5123.964583333333,4961.00625,-0.011175835117907984,0.021304901601363557,0.0010663014774479063,5061.303125,5168.544791666667,4900.440624999999,-0.01970473233217862,0.03392743382132113,,,,,,,,,,,,,,,,,,,,,,,,,5131.3,5066.7,5051.55,5108.85,213117000000.0
24,2009-12-08,0.015277130650652282,5070.4875,5120.9875,5053.654166666667,0.00526509779607931,0.01865894068400986,0.006721687663665099,5113.578125,5156.728125,5092.003125,-0.001702266395903873,0.010987203586996896,0.004200873011067197,5126.414583333333,5157.60625,5032.839583333333,-0.0018722348182357296,0.022871862844161317,0.016571530833266346,5064.03125,5126.414583333333,4970.456249999999,0.004200873011067197,0.03570974998522525,0.01711947948187742,5061.303125,5168.544791666667,4900.440624999999,-0.003984640260808581,0.05050757553051688,,,,,,,,,,,,,,,,,,,,,,,,,5152.55,5147.95,5058.9,5068.55,222744000000.0
25,2009-12-09,0.003914380720831057,5092.067708333334,5146.696875,5092.067708333334,-0.006741581220479298,0.003914380720831057,-0.0003086146258888256,5113.578125,5156.728125,5092.003125,-0.008673741162183113,0.00392711365431464,-0.0028118255164529815,5126.414583333333,5157.60625,5032.839583333333,-0.008842522633440653,0.015728778029963975,0.0002311273511703682,5110.81875,5142.010416666666,4986.052083333334,-0.005836319694995984,0.025260048343190622,-0.0005716523563501497,5114.923958333333,5168.544791666667,4900.440624999999,-0.010940176383463895,0.04317150052195573,,,,,,,,,,,,,,,,,,,,,,,,,5147.65,5112.0,5090.6,5147.65,240039000000.0
26,2009-12-10,0.00853185758795183,5091.2125,5127.9625,5085.9625,0.0013041242013762666,0.009572917613922538,0.00865382313346097,5090.596875,5145.721875,5090.596875,-0.002151666038110678,0.00865382313346097,0.0016064671580486856,5126.414583333333,5157.60625,5064.03125,-0.0044509504772684005,0.01394516473412355,0.004662902592661666,5110.81875,5142.010416666666,4986.052083333334,-0.001431427801625862,0.02980272050574384,0.003856565968009873,5114.923958333333,5168.544791666667,4900.440624999999,-0.006557898409106699,0.04779353387227303,,,,,,,,,,,,,,,,,,,,,,,,,5146.45,5134.65,5084.65,5112.4,212776000000.0
27,2009-12-11,0.006017748117943533,5086.689583333333,5143.797916666666,5086.689583333333,-0.005151430343095176,0.006017748117943533,0.0037964637717642358,5097.945833333333,5141.6125,5087.029166666667,-0.004728574936364804,0.005950591659998006,-0.001985624033242539,5127.481250000001,5167.53125,5087.43125,-0.009720550794927396,0.005871086710017126,0.0010214779336925606,5112.078125,5143.398958333333,5018.115625,-0.005074262864841028,0.019765262981559895,0.00035940876138784716,5115.461458333333,5169.132291666667,4900.778125,-0.010027271259864468,0.0441811217478858,,,,,,,,,,,,,,,,,,,,,,,,,5182.55,5117.3,5088.4,5136.05,207026000000.0
28,2009-12-14,0.0030132519649574974,5090.361458333333,5153.128125,5090.361458333333,-0.009203754273041764,0.0030132519649574974,0.0026139911015070627,5092.388541666667,5143.909374999999,5092.388541666667,-0.007428080903932988,0.0026139911015070627,-0.002730882904086962,5119.68125,5155.606250000001,5083.75625,-0.009679996411673386,0.0043164441646861285,-0.0012476579668860843,5112.078125,5143.398958333333,5018.115625,-0.007329580815863657,0.017453638286782036,-0.0019082263472890437,5115.461458333333,5169.132291666667,4900.778125,-0.012271361630447841,0.04181415068652994,,,,,,,,,,,,,,,,,,,,,,,,,5156.7,5105.7,5090.15,5117.45,171685000000.0
