,Date,signal_nasdaq,signal_tlt,units_tlt,nasdaq_allocation,tlt_allocation,cash_allocation,Pvalue,Tlt_close,ISRG_close,ISRG_percent,ISRG_units,ISRG_current_balance,UAL_close,UAL_percent,UAL_units,UAL_current_balance,STX_close,STX_percent,STX_units,STX_current_balance,CTSH_close,CTSH_percent,CTSH_units,CTSH_current_balance,QRTEA_close,QRTEA_percent,QRTEA_units,QRTEA_current_balance,AAPL_close,AAPL_percent,AAPL_units,AAPL_current_balance,CERN_close,CERN_percent,CERN_units,CERN_current_balance,MRVL_close,MRVL_percent,MRVL_units,MRVL_current_balance,LBTYA_close,LBTYA_percent,LBTYA_units,LBTYA_current_balance,LULU_close,LULU_percent,LULU_units,LULU_current_balance,BKNG_close,BKNG_percent,BKNG_units,BKNG_current_balance,TTWO_close,TTWO_percent,TTWO_units,TTWO_current_balance,TXN_close,TXN_percent,TXN_units,TXN_current_balance,NFLX_close,NFLX_percent,NFLX_units,NFLX_current_balance,CMCSA_close,CMCSA_percent,CMCSA_units,CMCSA_current_balance,ORLY_close,ORLY_percent,ORLY_units,ORLY_current_balance,ROST_close,ROST_percent,ROST_units,ROST_current_balance,ULTA_close,ULTA_percent,ULTA_units,ULTA_current_balance,AMGN_close,AMGN_percent,AMGN_units,AMGN_current_balance,SBUX_close,SBUX_percent,SBUX_units,SBUX_current_balance,CSGP_close,CSGP_percent,CSGP_units,CSGP_current_balance,VRSK_close,VRSK_percent,VRSK_units,VRSK_current_balance,BIIB_close,BIIB_percent,BIIB_units,BIIB_current_balance,GOOGL_close,GOOGL_percent,GOOGL_units,GOOGL_current_balance,FISV_close,FISV_percent,FISV_units,FISV_current_balance,ILMN_close,ILMN_percent,ILMN_units,ILMN_current_balance,TSLA_close,TSLA_percent,TSLA_units,TSLA_current_balance,VTRS_close,VTRS_percent,VTRS_units,VTRS_current_balance,MTCH_close,MTCH_percent,MTCH_units,MTCH_current_balance,INCY_close,INCY_percent,INCY_units,INCY_current_balance,SGEN_close,SGEN_percent,SGEN_units,SGEN_current_balance,SWKS_close,SWKS_percent,SWKS_units,SWKS_current_balance,DLTR_close,DLTR_percent,DLTR_units,DLTR_current_balance,AVGO_close,AVGO_percent,AVGO_units,AVGO_current_balance,CTAS_close,CTAS_percent,CTAS_units,CTAS_current_balance,ADP_close,ADP_percent,ADP_units,ADP_current_balance,NVDA_close,NVDA_percent,NVDA_units,NVDA_current_balance,MNST_close,MNST_percent,MNST_units,MNST_current_balance,CSX_close,CSX_percent,CSX_units,CSX_current_balance,FB_close,FB_percent,FB_units,FB_current_balance,XRAY_close,XRAY_percent,XRAY_units,XRAY_current_balance,SNPS_close,SNPS_percent,SNPS_units,SNPS_current_balance,MELI_close,MELI_percent,MELI_units,MELI_current_balance,ADI_close,ADI_percent,ADI_units,ADI_current_balance,CDW_close,CDW_percent,CDW_units,CDW_current_balance,SIRI_close,SIRI_percent,SIRI_units,SIRI_current_balance,LRCX_close,LRCX_percent,LRCX_units,LRCX_current_balance,MU_close,MU_percent,MU_units,MU_current_balance,NTAP_close,NTAP_percent,NTAP_units,NTAP_current_balance,INTC_close,INTC_percent,INTC_units,INTC_current_balance,ASML_close,ASML_percent,ASML_units,ASML_current_balance,NXPI_close,NXPI_percent,NXPI_units,NXPI_current_balance,CDNS_close,CDNS_percent,CDNS_units,CDNS_current_balance,WDAY_close,WDAY_percent,WDAY_units,WDAY_current_balance,INTU_close,INTU_percent,INTU_units,INTU_current_balance,XEL_close,XEL_percent,XEL_units,XEL_current_balance,VRSN_close,VRSN_percent,VRSN_units,VRSN_current_balance,DXCM_close,DXCM_percent,DXCM_units,DXCM_current_balance,CHTR_close,CHTR_percent,CHTR_units,CHTR_current_balance,MSFT_close,MSFT_percent,MSFT_units,MSFT_current_balance,NLOK_close,NLOK_percent,NLOK_units,NLOK_current_balance,AMAT_close,AMAT_percent,AMAT_units,AMAT_current_balance,IDXX_close,IDXX_percent,IDXX_units,IDXX_current_balance,PYPL_close,PYPL_percent,PYPL_units,PYPL_current_balance,ALGN_close,ALGN_percent,ALGN_units,ALGN_current_balance,MAT_close,MAT_percent,MAT_units,MAT_current_balance,S_Return,Return,Market_Return,Strategy_Return,Portfolio Value
831,2013-07-19,1,1,0.0,59269.310786833405,0.0,0.0,59269.310786833405,109.19999694824219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.183092920326324,0.11870776022895897,205.82476694598373,7035.727133819072,,,,,,,,,,,,,,,,,37.7999622,0.15620749417466642,244.92909465054368,9258.310519470773,22.29,0.1160266790050366,308.5159846349786,6876.821297513673,,,,,,,,,,,,,,,,,,,,,13.727000000000002,0.13722942947030448,592.5179357744089,8133.4937043753125,61.87,0.10898405569751292,104.40293951746332,6459.4098679454555,212.10192727,0.12864893565427288,35.949384561612675,7624.933749688433,448.99510319999996,0.12059333415084639,15.918845772852888,7147.483800606966,22.945,0.11360231161840122,293.44653359833154,6733.130713413717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002496501079149952,-0.0065760156701600665,0.48820885083590615,0.5056729698921203,59269.310786833405
832,2013-07-22,1,1,0.0,59413.70058509151,0.0,0.0,59413.70058509151,109.36000061035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2546673235343,0.11866722404508498,205.82476694598373,7050.458918678652,,,,,,,,,,,,,,,,,37.42281972,0.154273126619386,244.92909465054368,9165.937353290112,22.465,0.11665342381591898,308.5159846349786,6930.811594824795,,,,,,,,,,,,,,,,,,,,,13.674000000000001,0.13636737274386,592.5179357744089,8102.090253779268,62.04,0.109017925223946,104.40293951746332,6477.1583676634245,213.39146866999997,0.12911654877309703,35.949384561612675,7671.291969385152,455.79168949999996,0.12212128748498109,15.918845772852888,7255.67760969855,23.0375,0.11378309129372588,293.44653359833154,6760.274517771563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002433201986147554,0.003555870512551415,0.49351014858338615,0.5093410371174556,59413.70058509151
833,2013-07-23,1,1,0.0,58498.92330584556,0.0,0.0,58498.92330584556,108.9000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.10730825810612,0.12000440993890954,205.82476694598373,7020.128773379519,,,,,,,,,,,,,,,,,35.75139282,0.14968747766719223,244.92909465054368,8756.556275898547,22.57,0.1190313492917854,308.5159846349786,6963.205773211467,,,,,,,,,,,,,,,,,,,,,13.511000000000003,0.1368488405913632,592.5179357744089,8005.50983024804,61.68,0.11008020225893042,104.40293951746332,6439.573309437138,205.087743155,0.12603271532034527,35.949384561612675,7372.7781475523425,452.33834299999995,0.1230912282217217,15.918845772852888,7200.70431936483,22.97,0.11522377670975234,293.44653359833154,6740.466876753675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015516500313584118,-0.005883268629330987,0.484749223885391,0.48610210613366434,58498.92330584556
834,2013-07-24,1,1,0.0,58162.55031731239,0.0,0.0,58162.55031731239,107.5199966430664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.867323494408794,0.1198491800529946,205.82476694598373,6970.733965320929,,,,,,,,,,,,,,,,,34.471394100000005,0.14516294939257463,244.92909465054368,8443.047348255093,22.48,0.11924235262651386,308.5159846349786,6935.43933459432,,,,,,,,,,,,,,,,,,,,,13.397,0.13647893261666313,592.5179357744089,7937.962785569756,61.57,0.11051937975589186,104.40293951746332,6428.088986090217,208.73069761,0.12901325814047138,35.949384561612675,7503.740118195577,451.88790649999993,0.12367982234179427,15.918845772852888,7193.533890190865,23.0025,0.11605412507309618,293.44653359833154,6750.003889095622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005766666753710236,9.221514563906211e-05,0.48488614656438433,0.47755691284707846,58162.55031731239
835,2013-07-25,1,1,0.0,59562.48571292338,0.0,0.0,59562.48571292338,107.4800033569336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.83364142231092,0.11691589558980037,205.82476694598373,6963.801360681126,,,,,,,,,,,,,,,,,35.24853618,0.14494680587937803,244.92909465054368,8633.392054324333,22.085,0.11439374027308517,308.5159846349786,6813.575520663503,,,,,,,,,,,,,,,,,,,,,15.702000000000002,0.1562009462192597,592.5179357744089,9303.71662752977,61.7,0.10814963967881933,104.40293951746332,6441.661368227487,209.53205547999997,0.12646464213633937,35.949384561612675,7532.548440435681,444.2805345,0.11873972726177928,15.918845772852888,7072.433308586146,23.1775,0.1141886029615387,293.44653359833154,6801.357032475329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023784259260973425,0.0071233680645443375,0.49550130005653026,0.513120762954054,59562.48571292338
836,2013-07-26,1,1,0.0,59480.36202578089,0.0,0.0,59480.36202578089,108.13999938964844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.825220904286454,0.11704818149061653,205.82476694598373,6962.068209521176,,,,,,,,,,,,,,,,,35.18710767,0.14489398065951256,244.92909465054368,8618.346424984302,21.865,0.11341057408359387,308.5159846349786,6745.702004043807,,,,,,,,,,,,,,,,,,,,,16.006,0.15944492866224583,592.5179357744089,9483.842080005188,61.47,0.10789525271142156,104.40293951746332,6417.64869213847,205.61737623,0.12427325387559332,35.949384561612675,7391.8181306420665,443.10439475,0.11858889692435376,15.918845772852888,7053.710521298575,23.1975,0.11444493159266256,293.44653359833154,6807.225963147296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0013797334611944869,0.002208253715484072,0.4988073953640322,0.5110344991815083,59480.36202578089
837,2013-07-29,1,1,0.0,58866.01838333575,0.0,0.0,58866.01838333575,107.3499984741211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.81680038626198,0.11824028955101898,205.82476694598373,6960.335058361225,,,,,,,,,,,,,,,,,34.994250720000004,0.14560370112020543,244.92909465054368,8571.110146823738,21.7,0.11372939856374337,308.5159846349786,6694.796866579036,,,,,,,,,,,,,,,,,,,,,15.676,0.15778731798563503,592.5179357744089,9288.311161199634,61.23,0.10859562379479608,104.40293951746332,6392.591986654279,198.92097196,0.12148072376480278,35.949384561612675,7151.086518359812,441.56290094999997,0.11940966812911605,15.918845772852888,7029.171719236566,23.1,0.11515327709068228,293.44653359833154,6778.614926121459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010382221385730408,-0.0038878131997849303,0.4929916248286179,0.495427760983024,58866.01838333575
838,2013-07-30,1,1,0.0,58848.928051587354,0.0,0.0,58848.928051587354,107.30999755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.905215825518894,0.11858386170472432,205.82476694598373,6978.533145540706,,,,,,,,,,,,,,,,,34.82282232,0.1449325013454393,244.92909465054368,8529.122344014346,21.355,0.1119537614364797,308.5159846349786,6588.358851879969,,,,,,,,,,,,,,,,,,,,,15.748,0.15855806998550254,592.5179357744089,9330.972452575392,60.86,0.10797075001031273,104.40293951746332,6353.962899032817,199.81443993,0.1220618009509023,35.949384561612675,7183.206142006825,445.89209619999997,0.12061540873811082,15.918845772852888,7098.087510741883,23.1275,0.1153238458285283,293.44653359833154,6786.684705795413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002903680863997221,0.004803505670545518,0.5001804705724595,0.4949935995220851,58848.928051587354
839,2013-07-31,1,1,0.0,59878.97249024765,0.0,0.0,59878.97249024765,107.69999694824219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.15362110724069,0.11739782451851774,205.82476694598373,7029.661104759245,,,,,,,,,,,,,,,,,34.888536540000004,0.14270815468345507,244.92909465054368,8545.217668424613,22.54,0.11613342721946325,308.5159846349786,6953.9502936724175,,,,,,,,,,,,,,,,,,,,,15.655000000000001,0.15491027816249034,592.5179357744089,9275.868284548373,64.36,0.11221590665134255,104.40293951746332,6719.373187343939,200.91976112999998,0.12062567974201815,35.949384561612675,7222.941758889728,444.230486,0.11809883002560248,15.918845772852888,7071.636594233484,24.06,0.11790989899711046,293.44653359833154,7060.323598375857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017351781308606127,0.0027337763998634664,0.5042872394747264,0.5211607684749431,59878.97249024765
840,2013-08-01,1,0,0.0,60571.82987586313,0.0,0.0,60571.82987586313,105.36000061035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.09888774008164,0.11586897137833178,205.82476694598373,7018.395622219566,,,,,,,,,,,,,,,,,35.588535840000006,0.14390629903527277,244.92909465054368,8716.667863229628,22.92,0.11674051093264827,308.5159846349786,7071.18636783371,,,,,,,,,,,,,,,,,,,,,15.919,0.15572078702135148,592.5179357744089,9432.293019592815,64.46,0.11110467514499515,104.40293951746332,6729.813481295685,202.84486221999998,0.12038843754990997,35.949384561612675,7292.147958294117,452.5485467,0.11893400834034745,15.918845772852888,7204.050519646013,24.22,0.11733631059714313,293.44653359833154,7107.27504375159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011504531541058408,0.013522290023377757,0.524766801030484,0.5387620637095605,60571.82987586313
841,2013-08-02,1,0,0.0,60634.83123796006,0.0,0.0,60634.83123796006,106.5199966430664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.227364124549254,0.11279019562741303,205.82476694598373,6839.014477164691,,,,,,,,,,,,,,,,,35.16853626,0.14206022463461565,244.92909465054368,8613.797746346618,22.86,0.1163139282284392,308.5159846349786,7052.675408755611,,,,,,,,,,,,,,,,,,,,,15.956000000000001,0.15592054913311465,592.5179357744089,9454.21618321647,64.25,0.11062764960410386,104.40293951746332,6707.888863997018,209.78996375999998,0.12438098581947589,35.949384561612675,7541.8200843750255,453.72468645,0.11911921183697152,15.918845772852888,7222.7733069335845,24.545,0.11878725511586607,293.44653359833154,7202.645167171048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010395693964639504,0.003760894307345634,0.5305120847429843,0.5403625454211987,60634.83123796006
842,2013-08-05,1,0,0.0,61161.084932157995,0.0,0.0,61161.084932157995,105.69999694824219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.51366173738115,0.11278317943925364,205.82476694598373,6897.941616603007,,,,,,,,,,,,,,,,,36.26282088000001,0.14522011663895854,244.92909465054368,8881.819887613234,22.815,0.11508612375425831,308.5159846349786,7038.792189447037,,,,,,,,,,,,,,,,,,,,,16.137,0.1563324447268642,592.5179357744089,9561.461929591636,63.92,0.1091124511829485,104.40293951746332,6673.435893956256,209.61495456999998,0.12320789632918662,35.949384561612675,7535.5286117018995,452.938925,0.117889748025148,15.918845772852888,7210.264891596781,25.0875,0.12036803990338223,293.44653359833154,7361.839911648142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008641619287218275,0.0009102188394353772,0.5319058198822657,0.5537314534132203,61161.084932157995
843,2013-08-06,1,0,0.0,60959.1817359412,0.0,0.0,60959.1817359412,106.01000213623047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.55576432750349,0.11329888584004173,205.82476694598373,6906.60737240276,,,,,,,,,,,,,,,,,36.5571063,0.14688351605322672,244.92909465054368,8953.898949102686,22.495,0.11384777283307951,308.5159846349786,6940.067074363845,,,,,,,,,,,,,,,,,,,,,16.272000000000002,0.15816242240070347,592.5179357744089,9641.451850921183,63.55,0.10884015528743468,104.40293951746332,6634.806806334794,204.31862381999997,0.120492575058205,35.949384561612675,7345.1287808046545,448.71983645,0.11717844085587172,15.918845772852888,7143.101871667322,25.1975,0.12129623167143706,293.44653359833154,7394.11903034396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0033066318259823593,-0.007387169331099787,0.5206310677153532,0.5486023202911596,60959.1817359412
844,2013-08-07,1,0,0.0,60550.53759250155,0.0,0.0,60550.53759250155,106.80000305175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.57260536355242,0.11412076505788757,205.82476694598373,6910.07367472266,,,,,,,,,,,,,,,,,35.601392970000006,0.14400891049264894,244.92909465054368,8719.816948440332,22.59,0.11510015220355761,308.5159846349786,6969.376092904167,,,,,,,,,,,,,,,,,,,,,16.241,0.15892647988816327,592.5179357744089,9623.083794912174,63.36,0.1092470935988132,104.40293951746332,6614.970247826476,200.57895376,0.1190854818203484,35.949384561612675,7210.689943684166,445.75696524999995,0.11719031183083067,15.918845772852888,7095.9363819896935,25.24,0.12232080510775023,293.44653359833154,7406.590508021887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006726139872892734,-0.0032132167460851685,0.5157527921795266,0.5382211561960561,60550.53759250155
845,2013-08-08,1,0,0.0,60459.34809458224,0.0,0.0,60459.34809458224,107.08999633789062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.32420008183063,0.1134472324242403,205.82476694598373,6858.945715504122,,,,,,,,,,,,,,,,,35.7713928,0.14491480852864325,244.92909465054368,8761.454852892977,22.47,0.11466141123293351,308.5159846349786,6932.354174747969,,,,,,,,,,,,,,,,,,,,,16.176,0.1585291676333128,592.5179357744089,9584.570129086836,63.29,0.10929099056316763,104.40293951746332,6607.662042060254,199.77759589,0.11878860503439054,35.949384561612675,7181.881621444061,446.7629400999999,0.11763193889144025,15.918845772852888,7111.950340478212,25.2875,0.1227358456918718,293.44653359833154,7420.529218367809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001507141580421592,0.004126685885160544,0.5220207518878002,0.5359045852703548,60459.34809458224
846,2013-08-09,1,0,0.0,60266.02646707208,0.0,0.0,60266.02646707208,107.26000213623047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.32420008183063,0.11381114896054556,205.82476694598373,6858.945715504122,,,,,,,,,,,,,,,,,36.10710675,0.14674405274686578,244.92909465054368,8843.680966728034,22.31,0.11421014493077747,308.5159846349786,6882.991617206372,,,,,,,,,,,,,,,,,,,,,16.089,0.15818233966168452,592.5179357744089,9533.021068674463,63.25,0.10957227996585345,104.40293951746332,6603.485924479555,195.59579734999997,0.11667516426377109,35.949384561612675,7031.54853757041,445.6368488499999,0.11771183008754209,15.918845772852888,7094.024267543303,25.28,0.12309303938296015,293.44653359833154,7418.328369365821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003202670415483132,-0.0024586522808745844,0.5182832286124639,0.5309934576534927,60266.02646707208
847,2013-08-12,1,0,0.0,60201.46192531909,0.0,0.0,60201.46192531909,106.52999877929688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.78107666925247,0.11207630595511575,205.82476694598373,6747.1574656873145,,,,,,,,,,,,,,,,,36.65710620000001,0.14913909973170877,244.92909465054368,8978.391834074833,22.39,0.11474261047923144,308.5159846349786,6907.672895977172,,,,,,,,,,,,,,,,,,,,,16.282,0.16025154077232634,592.5179357744089,9647.377030278925,62.94,0.10915218340346494,104.40293951746332,6571.121013229142,190.56658588999997,0.11379709498170777,35.949384561612675,6850.751480753201,443.18447234999996,0.11718960036244071,15.918845772852888,7054.985264262835,25.3675,0.12365156431400429,293.44653359833154,7444.004941055675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001071899959009328,0.002684793734814134,0.5223649827945303,0.5293532650472283,60201.46192531909
848,2013-08-13,1,0,0.0,60348.30173958619,0.0,0.0,60348.30173958619,104.98999786376953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.75581511517906,0.11171744386942696,205.82476694598373,6741.958012207461,,,,,,,,,,,,,,,,,37.02710583,0.15027789096048147,244.92909465054368,9069.015508471768,22.425,0.1146423471085209,308.5159846349786,6918.470955439396,,,,,,,,,,,,,,,,,,,,,16.153000000000002,0.15859505471859622,592.5179357744089,9570.942216564028,63.05,0.10907689440841586,104.40293951746332,6582.605336576063,194.58258625,0.11591252811520099,35.949384561612675,6995.124222094417,441.05240625,0.11634205156487226,15.918845772852888,7021.045232839408,25.385,0.12343578925448526,293.44653359833154,7449.140255393647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002436170464819618,0.003940506063879804,0.5283757061088368,0.5330835722890508,60348.30173958619
849,2013-08-14,1,0,0.0,59868.963382692964,0.0,0.0,59868.963382692964,105.1500015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.19164040753973,0.11067231684198807,205.82476694598373,6625.836884490777,,,,,,,,,,,,,,,,,37.401391170000004,0.15301231824212827,244.92909465054368,9160.68887793894,21.93,0.11300939853922608,308.5159846349786,6765.755543045081,,,,,,,,,,,,,,,,,,,,,15.979,0.15814277650373118,592.5179357744089,9467.84409573928,62.31,0.10865975947754122,104.40293951746332,6505.34716133314,194.83128352,0.1169899116362155,35.949384561612675,7004.06473589307,435.32685784999995,0.11575114582488516,15.918845772852888,6929.901110894802,25.25,0.12376237293428453,293.44653359833154,7409.524973357871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007974576640909403,-0.004125793232075966,0.5220829342287041,0.5209064978836746,59868.963382692964
850,2013-08-15,1,0,0.0,58577.240353284906,0.0,0.0,58577.240353284906,103.7300033569336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.888501758658897,0.11204767249443313,205.82476694598373,6563.44344273256,,,,,,,,,,,,,,,,,36.20139237,0.15136893108649094,244.92909465054368,8866.774258273199,21.505,0.11326303884514007,308.5159846349786,6634.636249575215,,,,,,,,,,,,,,,,,,,,,15.366999999999999,0.15543960528237374,592.5179357744089,9105.22311904534,61.66,0.10989738013982397,104.40293951746332,6437.485250646788,190.23498952999998,0.11674894130284547,35.949384561612675,6838.83079568833,430.1968865999999,0.11690953429086977,15.918845772852888,6848.2378897468825,24.8175,0.12432489655802291,293.44653359833154,7282.609347576593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021811999053161543,-0.01736030292794227,0.495887154647481,0.4880916663267174,58577.240353284906
