,Date,signal_nifty,signal_gold,units_gold,nifty_allocation,gold_allocation,cash_allocation,Pvalue,Gold_close,BAJA_close,BAJA_percent,BAJA_units,BAJA_current_balance,TAMO_close,TAMO_percent,TAMO_units,TAMO_current_balance,ASPN_close,ASPN_percent,ASPN_units,ASPN_current_balance,YESB_close,YESB_percent,YESB_units,YESB_current_balance,REDY_close,REDY_percent,REDY_units,REDY_current_balance,WIPR_close,WIPR_percent,WIPR_units,WIPR_current_balance,HCLT_close,HCLT_percent,HCLT_units,HCLT_current_balance,TEML_close,TEML_percent,TEML_units,TEML_current_balance,ULTC_close,ULTC_percent,ULTC_units,ULTC_current_balance,INFY_close,INFY_percent,INFY_units,INFY_current_balance,TCS_close,TCS_percent,TCS_units,TCS_current_balance,NEST_close,NEST_percent,NEST_units,NEST_current_balance,SUN_close,SUN_percent,SUN_units,SUN_current_balance,ICBK_close,ICBK_percent,ICBK_units,ICBK_current_balance,ITC_close,ITC_percent,ITC_units,ITC_current_balance,BJFS_close,BJFS_percent,BJFS_units,BJFS_current_balance,HDBK_close,HDBK_percent,HDBK_units,HDBK_current_balance,CIPL_close,CIPL_percent,CIPL_units,CIPL_current_balance,LART_close,LART_percent,LART_units,LART_current_balance,SBI_close,SBI_percent,SBI_units,SBI_current_balance,TAMdv_close,TAMdv_percent,TAMdv_units,TAMdv_current_balance,TISC_close,TISC_percent,TISC_units,TISC_current_balance,COAL_close,COAL_percent,COAL_units,COAL_current_balance,HDFC_close,HDFC_percent,HDFC_units,HDFC_current_balance,NTPC_close,NTPC_percent,NTPC_units,NTPC_current_balance,S_Return,Return,Market_Return,Strategy_Return,Portfolio Value
10,2012-03-15,0,0,0.0,0.0,0.0,7597046.837603788,7597046.837603788,25.991880416870117,1736.1,0.09397249497931537,0.0,0.0,287.36745415,0.10453617836850236,0.0,0.0,320.9355987,0.0988835410441766,0.0,0.0,75.04,0.10591611106557675,0.0,0.0,1680.95,0.0997886005418576,0.0,0.0,140.86406368124997,0.09641270143990498,0.0,0.0,121.76010489876751,0.09978015860363273,0.0,0.0,292.9442276553067,0.10040853449661365,0.0,0.0,1483.1,0.10283618830255399,0.0,0.0,355.4578267555277,0.0974654911578659,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,-0.013679108831766769,-0.0031170920916870903,-0.04219080515616469,7597046.837603788
11,2012-03-16,0,0,0.0,0.0,0.0,7598855.658279407,7598855.658279407,26.07210922241211,1721.65,0.09383572015109773,0.0,0.0,283.6572529,0.10390112148061227,0.0,0.0,320.45144260000006,0.09941814436659724,0.0,0.0,73.53,0.10450355654229432,0.0,0.0,1680.1,0.10042886911423232,0.0,0.0,141.22656331875,0.09733022644005612,0.0,0.0,121.99322077876312,0.1006635350655369,0.0,0.0,286.85602884345053,0.0990026841799856,0.0,0.0,1480.3,0.1033528790482979,0.0,0.0,353.3671885781078,0.09756326361128954,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,-0.011931739034835428,-0.014940958874278043,-0.04196275534786864,7598855.658279407
12,2012-03-19,0,0,0.0,0.0,0.0,7600664.909626615,7600664.909626615,26.572900772094727,1710.75,0.09386716715622859,0.0,0.0,280.44174515,0.10341245345158963,0.0,0.0,306.78027190000006,0.09581526123897333,0.0,0.0,72.19,0.10328740944349246,0.0,0.0,1675.0,0.10079571969036015,0.0,0.0,141.0453135,0.09785743805372132,0.0,0.0,122.43491402507063,0.10170577164595233,0.0,0.0,293.0626751030082,0.10182333923646072,0.0,0.0,1481.9,0.1041587060741183,0.0,0.0,349.98146480405626,0.09727673400910314,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,-0.011101580570767614,-0.02581619334739116,-0.041734651241999154,7600664.909626615
13,2012-03-20,0,0,0.0,0.0,0.0,7602474.5917479545,7602474.5917479545,26.550010681152344,1688.8,0.09269401019062139,0.0,0.0,268.51963179999996,0.09904955122048405,0.0,0.0,301.0452682,0.09405575062284251,0.0,0.0,73.19,0.10475346049621431,0.0,0.0,1676.0,0.10088987439022376,0.0,0.0,141.57258570000002,0.09825635147302113,0.0,0.0,120.72948732405,0.10032287357469834,0.0,0.0,307.34743729580697,0.10682249328212397,0.0,0.0,1508.4,0.10605703711229984,0.0,0.0,349.22291466888623,0.09709859763747077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,0.00247534704469821,-0.02340176329729282,-0.04150649282562835,7602474.5917479545
14,2012-03-21,0,0,0.0,0.0,0.0,7604284.704745989,7604284.704745989,26.841060638427734,1734.0,0.09364796776754032,0.0,0.0,273.1697507,0.09914821243327746,0.0,0.0,305.75206410000004,0.09399370290037556,0.0,0.0,74.87,0.10543875707575603,0.0,0.0,1675.9,0.09926530495852437,0.0,0.0,140.91349545000003,0.09622986367514075,0.0,0.0,120.69267955352439,0.09868322850956922,0.0,0.0,324.59338568114293,0.11100654687791264,0.0,0.0,1529.75,0.10583254537676932,0.0,0.0,353.6570410687826,0.09675387042513428,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,0.016354803187849706,-0.007298366341045526,-0.041278280085825014,7604284.704745989
15,2012-03-22,0,0,0.0,0.0,0.0,7606095.2487233095,7606095.2487233095,26.67462921142578,1688.6,0.0919926142964658,0.0,0.0,267.23342870000005,0.0978407961818886,0.0,0.0,306.59060250000005,0.0950747325327544,0.0,0.0,73.35000000000001,0.10420042127303525,0.0,0.0,1664.95,0.09947810140267045,0.0,0.0,138.8373611625,0.09564021529913955,0.0,0.0,117.04871027148751,0.09653970439175308,0.0,0.0,343.4265298656787,0.11847308044490966,0.0,0.0,1497.25,0.10448886538246217,0.0,0.0,348.8467231384361,0.09627146879492106,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,-0.023291938591310023,-0.03015311291180911,-0.04105001300965505,7606095.2487233095
16,2012-03-23,0,0,0.0,0.0,0.0,7607906.223782528,7607906.223782528,26.916770935058594,1709.35,0.09193985414295508,0.0,0.0,269.8058349,0.09752751754837573,0.0,0.0,310.6185816,0.09509996205437926,0.0,0.0,74.41000000000001,0.10436317888010047,0.0,0.0,1665.9,0.09827020416637723,0.0,0.0,140.13906440625,0.09531034602644431,0.0,0.0,118.99952210934562,0.0969016533910246,0.0,0.0,351.33881937213766,0.11966264957887475,0.0,0.0,1515.0,0.1043842469335909,0.0,0.0,354.3230850899074,0.09654038727787764,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,0.009564777037793664,-0.020832238694042382,-0.04082169158418125,7607906.223782528
17,2012-03-26,0,0,0.0,0.0,0.0,7609717.630026286,7609717.630026286,27.232629776000977,1661.9,0.09103923837870016,0.0,0.0,265.5514708,0.09776321098281361,0.0,0.0,305.5374382,0.09527265284960654,0.0,0.0,71.63,0.1023203129177971,0.0,0.0,1663.6,0.09994768875719087,0.0,0.0,139.43054238750003,0.09658054753690033,0.0,0.0,117.13459506938062,0.09714536053265094,0.0,0.0,341.36554427567285,0.11841400622667342,0.0,0.0,1491.0,0.10462871387587942,0.0,0.0,349.14890977765015,0.09688826794178759,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,-0.017955749064294382,-0.03825702361876371,-0.04059331579646319,7609717.630026286
18,2012-03-27,0,0,0.0,0.0,0.0,7611529.467557243,7611529.467557243,27.611459732055664,1662.0,0.09092701267876507,0.0,0.0,269.9047736,0.0992374251408831,0.0,0.0,309.1261829,0.09626707849588344,0.0,0.0,70.88,0.1011180749107613,0.0,0.0,1681.0,0.10086250105275894,0.0,0.0,141.17713154999998,0.0976639478177428,0.0,0.0,115.527322423095,0.0956885045211074,0.0,0.0,332.48198569806164,0.1151833449211676,0.0,0.0,1494.6,0.10474574666167125,0.0,0.0,354.7177778431667,0.09830636379925893,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,0.011925483871828565,-0.02671911241854663,-0.04036488563355778,7611529.467557243
19,2012-03-28,0,0,0.0,0.0,0.0,7613341.736478089,7613341.736478089,27.340160369873047,1637.8,0.08991311897133851,0.0,0.0,268.27228505,0.098978535322862,0.0,0.0,309.9048257,0.09684353472302248,0.0,0.0,70.03,0.10025118229645938,0.0,0.0,1699.0,0.10229530255307955,0.0,0.0,141.65497198125001,0.09833362223449589,0.0,0.0,115.4782453957275,0.0959788470428478,0.0,0.0,332.9557754888676,0.11574664511954819,0.0,0.0,1480.8,0.10413773258706013,0.0,0.0,350.6721771222599,0.09752147914928613,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,-0.007896740718606026,-0.03437459278041488,-0.04013640108251815,7613341.736478089
20,2012-03-29,0,0,0.0,0.0,0.0,7615154.436891536,7615154.436891536,27.11054039001465,1652.7,0.08984133943336288,0.0,0.0,269.06379465,0.09829704720272182,0.0,0.0,318.295201,0.09849005479890403,0.0,0.0,72.42,0.1026558945978439,0.0,0.0,1706.5,0.10173926590994938,0.0,0.0,143.9453106,0.09894360518602635,0.0,0.0,115.85859235782561,0.09535063608566373,0.0,0.0,336.2249250454285,0.11573687706387449,0.0,0.0,1495.15,0.10411575952844589,0.0,0.0,344.369427218652,0.09482952019320755,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,-0.0036869172464646274,-0.0379282187599862,-0.0399078621303951,7615154.436891536
21,2012-03-30,0,0,0.0,0.0,0.0,7616967.568900319,7616967.568900319,27.197479248046875,1678.8,0.08961918272523203,0.0,0.0,272.32877175,0.0977008999197891,0.0,0.0,323.635892,0.09834194551689368,0.0,0.0,73.76,0.10267532993357734,0.0,0.0,1764.75,0.10332022068850381,0.0,0.0,145.03280951250002,0.09789855846658314,0.0,0.0,118.58236737672189,0.0958374590612586,0.0,0.0,341.4839917233743,0.11543354442945795,0.0,0.0,1514.55,0.10357027974859011,0.0,0.0,353.5336995833891,0.09560257951011422,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,0.020056486548745592,-0.018437636072614172,-0.039679268764235665,7616967.568900319
22,2012-04-02,1,0,0.0,7616967.568900318,0.0,0.0,7616967.568900318,27.29254913330078,1655.2,0.08824702153676281,406.09878026677757,672174.7010975702,273.86232160000003,0.09812617771264619,2729.195856263329,747423.9132973753,325.77216840000006,0.09886524672300417,2311.5951914462294,753053.3779804514,74.61,0.1037265179466177,10589.48563509374,790081.523234344,1738.25,0.10163936256127677,445.3811179939286,774183.7283529465,146.03792214374997,0.09845170508597705,5134.99119772925,749903.4447428257,122.99929983979688,0.09928082416156063,6148.155467854339,756218.8178523025,339.4940746019894,0.11461499514979741,2571.5285369536123,873018.7009656742,1495.0,0.10210341940560641,520.2129995226297,777718.4342863314,351.54790166855366,0.09494472971675065,2057.1618367170195,723190.927090496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1102230246251565e-16,0.004240040220565336,-0.014266936451879708,-0.039679268764235776,7616967.568900318
23,2012-04-03,0,0,0.0,0.0,0.0,7618781.132607198,7618781.132607198,27.17007064819336,1647.4,0.08741329453566826,0.0,0.0,278.26509375,0.09922935674404554,0.0,0.0,335.05598640000005,0.10119892664485604,0.0,0.0,74.85000000000001,0.1035650960443076,0.0,0.0,1693.05,0.09852542733986823,0.0,0.0,147.1418983125,0.09872401291895969,0.0,0.0,124.0176481576725,0.0996265460852183,0.0,0.0,339.7546589869327,0.11415725335759144,0.0,0.0,1512.3,0.10279355708122673,0.0,0.0,352.56546892305005,0.0947665292482582,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,0.006800744214442809,-0.007540371123201051,-0.03945062097108454,7618781.132607198
24,2012-04-04,0,0,0.0,0.0,0.0,7620595.128114961,7620595.128114961,26.745420455932617,1633.45,0.08672105619651035,0.0,0.0,275.59374885,0.09833114448544429,0.0,0.0,331.77171100000004,0.1002624154676033,0.0,0.0,74.71000000000001,0.10342859621583231,0.0,0.0,1712.55,0.09971536642710432,0.0,0.0,146.252126475,0.09818133230784529,0.0,0.0,124.91330390712939,0.1004015840188005,0.0,0.0,343.28439292843683,0.11540707543672213,0.0,0.0,1514.15,0.1029762635761995,0.0,0.0,351.65890900540785,0.09457516586793802,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,-0.006350618226870444,-0.013823132506816216,-0.03922191873798253,7620595.128114961
25,2012-04-09,0,0,0.0,0.0,0.0,7622409.555526417,7622409.555526417,26.711639404296875,1650.75,0.0881882570717017,0.0,0.0,272.6750572,0.0978989163346306,0.0,0.0,327.3344453,0.09954083033561816,0.0,0.0,74.52000000000001,0.10381150331157082,0.0,0.0,1750.85,0.10258373562303358,0.0,0.0,144.68678713125,0.09773865195971525,0.0,0.0,122.27541368612626,0.0988966885928764,0.0,0.0,337.7647418655478,0.11426242308611302,0.0,0.0,1503.0,0.10285797015180459,0.0,0.0,348.1621778945021,0.09422102353293572,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,-0.015205876054498507,-0.028705380161754723,-0.03899316205196779,7622409.555526417
26,2012-04-10,0,0,0.0,0.0,0.0,7624224.414944398,7624224.414944398,27.00741958618164,1647.55,0.08808550424194092,0.0,0.0,280.73856125000003,0.10087206912594827,0.0,0.0,325.08836030000003,0.09893440781681283,0.0,0.0,75.51,0.10527214983772355,0.0,0.0,1714.75,0.10054645632697512,0.0,0.0,146.77939867499998,0.09922907978113706,0.0,0.0,120.4841021872125,0.0975233795803156,0.0,0.0,337.38571003290303,0.1142226386383861,0.0,0.0,1500.05,0.10273563084519854,0.0,0.0,341.82859261954593,0.092578683805562,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,0.0012591675224029872,-0.02748158720328986,-0.03876435090007546,7624224.414944398
27,2012-04-11,0,0,0.0,0.0,0.0,7626039.706471765,7626039.706471765,27.34061050415039,1633.75,0.08746871731640057,0.0,0.0,280.04599035,0.10076263924612483,0.0,0.0,323.1217881,0.09847216764920821,0.0,0.0,75.16000000000001,0.10492938059343154,0.0,0.0,1731.85,0.10168983607617836,0.0,0.0,146.96064849375,0.09948926797186847,0.0,0.0,120.238717050375,0.09745960498684954,0.0,0.0,336.9592992211777,0.11423633639915937,0.0,0.0,1482.6,0.10168120130269108,0.0,0.0,345.89886163753147,0.09381084845808811,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,-0.002580446989406776,-0.029987884339559234,-0.03853548526933748,7626039.706471765
28,2012-04-12,0,0,0.0,0.0,0.0,7627855.430211401,7627855.430211401,27.310319900512695,1637.85,0.08791171010977099,0.0,0.0,283.1625594,0.10214366825466704,0.0,0.0,324.9985169,0.09929653175869638,0.0,0.0,74.29,0.10397912107732435,0.0,0.0,1693.15,0.09967084822039733,0.0,0.0,144.7032643875,0.09821073249644514,0.0,0.0,121.31841165246,0.09858537093044921,0.0,0.0,342.8106031376309,0.11651625371203446,0.0,0.0,1475.3,0.10143841650914845,0.0,0.0,339.2692567976308,0.09224734693106654,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,0.007715703437378576,-0.022474610702207576,-0.038306565146782656,7627855.430211401
29,2012-04-13,0,0,0.0,0.0,0.0,7629671.586266212,7629671.586266212,27.53282928466797,1639.45,0.08966861659273165,0.0,0.0,286.2296591,0.10521070843001483,0.0,0.0,329.53560860000005,0.10259465626147994,0.0,0.0,73.09,0.10424216816118974,0.0,0.0,1735.0,0.10407391419804529,0.0,0.0,138.1782709125,0.0955630639536385,0.0,0.0,117.52721128832063,0.09731815807946706,0.0,0.0,334.5192817985271,0.11585722236392988,0.0,0.0,1475.35,0.10336818003862287,0.0,0.0,296.3340857321534,0.08210331192088029,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,-0.013832880020889046,-0.03590350783563501,-0.03807759051943682,7629671.586266212
30,2012-04-16,0,0,0.0,0.0,0.0,7631488.174739132,7631488.174739132,27.302780151367188,1649.5,0.08954474692198866,0.0,0.0,297.50867089999997,0.10854015549150832,0.0,0.0,334.8713083,0.10347747664522997,0.0,0.0,73.75,0.10439819707933784,0.0,0.0,1759.45,0.10475260674348444,0.0,0.0,138.72202036874998,0.09522285910303241,0.0,0.0,118.96271433882,0.09777139554209677,0.0,0.0,337.10143615841946,0.11587988601282995,0.0,0.0,1441.05,0.10021122214334964,0.0,0.0,291.64710928720046,0.08020145431714204,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023806689792229752,0.003296174494309673,-0.03272043446742967,-0.037848561374322465,7631488.174739132
